0,0.00878906,-0.00482178,-0.932495,0.361023,0.469788,0.0123291,-0.251587,0.846069,-0.132813,0.148438,9.79688,-2.52344,7.73438,5.47656
1,0.0088501,-0.00476074,-0.932251,0.361694,0.46991,0.0100098,-0.255737,0.844788,-0.132813,0.148438,9.79688,-2.52344,7.73438,5.47656
2,0.0088501,-0.00476074,-0.93219,0.361816,0.46991,0.0098877,-0.256104,0.844666,-0.132813,0.148438,9.79688,-2.52344,7.73438,5.47656
3,0.0088501,-0.00476074,-0.932129,0.361938,0.469971,0.0098877,-0.256104,0.844666,-0.132813,0.148438,9.79688,-2.52344,7.73828,5.44141
4,0.00878906,-0.00476074,-0.932068,0.362122,0.470032,0.00939941,-0.256958,0.84436,-0.132813,0.148438,9.79688,-2.52344,7.73438,5.47656
5,0.0088501,-0.00469971,-0.931946,0.362366,0.470032,0.00878906,-0.257996,0.844055,-0.132813,0.148438,9.79688,-2.52344,7.73438,5.47656
6,0.0088501,-0.00476074,-0.931946,0.362427,0.470032,0.00830078,-0.25885,0.843811,-0.132813,0.148438,9.79688,-2.52344,7.73438,5.47656
7,0.0088501,-0.00476074,-0.931885,0.362549,0.470032,0.00793457,-0.259583,0.843567,-0.132813,0.148438,9.79688,-2.52344,7.73438,5.47656
8,0.00878906,-0.00469971,-0.931885,0.36261,0.470032,0.00756836,-0.260193,0.843384,-0.09375,0.148438,9.79688,-2.52344,7.73438,5.47656
9,0.00878906,-0.00476074,-0.931824,0.362793,0.470093,0.00726318,-0.260803,0.843201,-0.132813,0.148438,9.76172,-2.52344,7.73438,5.47656
10,0.00878906,-0.00476074,-0.931763,0.362976,0.470032,0.00683594,-0.261536,0.843018,-0.132813,0.148438,9.79688,-2.52344,7.73438,5.47656
11,0.00878906,-0.00476074,-0.931702,0.363037,0.470032,0.0065918,-0.261963,0.842896,-0.132813,0.148438,9.79688,-2.52344,7.73438,5.47656
12,0.00878906,-0.00476074,-0.931702,0.363098,0.470032,0.00628662,-0.262512,0.842651,-0.09375,0.148438,9.79688,-2.52344,7.73438,5.47656
13,0.00878906,-0.00476074,-0.931702,0.363159,0.470032,0.00598145,-0.263,0.842529,-0.132813,0.148438,9.79688,-2.52344,7.77344,5.47656
14,0.00878906,-0.00476074,-0.931641,0.36322,0.470032,0.0057373,-0.263428,0.842407,-0.09375,0.183594,9.79688,-2.52344,7.77344,5.47656
15,0.00878906,-0.00476074,-0.93158,0.363403,0.470032,0.0057373,-0.263489,0.842346,-0.09375,0.148438,9.79688,-2.52344,7.73438,5.47656
16,0.00866699,-0.00463867,-0.932739,0.360352,0.470154,0.00531006,-0.264465,0.84198,-0.0546875,0.183594,9.80078,-2.5625,7.73828,5.47656
17,0.00854492,-0.00439453,-0.934692,0.355286,0.470276,0.00506592,-0.265381,0.841675,-0.0546875,0.0703125,9.79688,-2.5625,7.73438,5.44141
18,0.00836182,-0.00439453,-0.932922,0.360046,0.470337,0.00482178,-0.266052,0.841431,-0.0546875,0.148438,9.80078,-2.52344,7.73438,5.47656
19,0.00823975,-0.0045166,-0.932556,0.360962,0.470398,0.0045166,-0.266663,0.841187,-0.0546875,0.148438,9.80078,-2.52344,7.73828,5.44141
20,0.00842285,-0.00457764,-0.932251,0.361755,0.47052,0.00427246,-0.267212,0.840942,-0.0546875,0.148438,9.80078,-2.52344,7.73828,5.44141
21,0.00836182,-0.00457764,-0.932129,0.361938,0.47052,0.00415039,-0.267456,0.840881,-0.0546875,0.148438,9.80078,-2.52344,7.73828,5.44141
22,0.00823975,-0.00457764,-0.93219,0.361877,0.470459,0.00390625,-0.268066,0.840698,-0.0546875,0.148438,9.80078,-2.52344,7.73438,5.47656
