0,0.419001,-0.100952,0.189575,0.657166,0.722473,-0.50885,0.651611,0.422852,0.370972,-5.29297,2.15625,8.82813,-9.02734,1.71094,-3.63281
1,0.584,-0.110657,0.194031,0.657532,0.719543,-0.509766,0.650818,0.423462,0.370544,-4.52734,0.929688,8.94922,-9.02734,1.71094,-3.63281
2,0.643999,-0.112183,0.196838,0.657227,0.718811,-0.51001,0.650635,0.423584,0.3703,-4.02734,0.546875,9.02344,-9.06641,1.67188,-3.63281
3,0.701,-0.112549,0.185486,0.654419,0.724304,-0.510559,0.650269,0.423645,0.370117,-3.83594,0.0898438,9.05859,-9.0625,1.71094,-3.63281
4,0.77,-0.115051,0.169861,0.655273,0.72699,-0.510681,0.650085,0.423828,0.370056,-2.91797,-0.675781,9.05469,-8.98828,1.71094,-3.63281
5,0.833,-0.112183,0.166748,0.6521,0.731018,-0.510864,0.649963,0.423828,0.370056,-3.94922,1.04688,9.13672,-8.98828,1.71094,-3.59375
6,0.883999,-0.106567,0.177979,0.650146,0.730957,-0.510925,0.649841,0.42395,0.370056,-4.10547,1.19922,8.98828,-8.98438,1.67188,-3.63281
7,0.941,-0.107117,0.183533,0.650452,0.729187,-0.510986,0.649658,0.424194,0.369995,-3.60547,-0.792969,9.05859,-9.06641,1.67188,-3.59375
8,1.004,-0.114929,0.181396,0.653564,0.725769,-0.511292,0.649414,0.424316,0.369873,-4.37109,0.777344,8.83203,-9.02344,1.67188,-3.63281
9,1.041,-0.114929,0.181396,0.653564,0.725769,-0.511414,0.649353,0.424316,0.369812,-4.60156,-0.945313,8.91016,-9.02734,1.71094,-3.59375
10,1.103,-0.1073,0.170288,0.653625,0.729553,-0.511658,0.649292,0.424133,0.369812,-4.06641,1.3125,9.28906,-9.0625,1.71094,-3.59375
11,1.159,-0.106873,0.163635,0.653748,0.731018,-0.511963,0.649109,0.424316,0.369507,-3.68359,0.394531,9.13672,-9.0625,1.71094,-3.59375
12,1.217,-0.105896,0.167908,0.651245,0.732422,-0.512085,0.648926,0.424622,0.369263,-3.49219,0.96875,8.98828,-9.02734,1.71094,-3.59375
13,1.301,-0.111145,0.173035,0.653931,0.728088,-0.51239,0.648499,0.424927,0.369202,-3.94922,0.28125,9.05859,-9.02344,1.67188,-3.59375
14,1.4,-0.120056,0.166199,0.658203,0.724365,-0.512695,0.648254,0.424744,0.369507,-4.29688,1.96484,8.98438,-9.02344,1.67188,-3.59375
15,1.5,-0.112854,0.183472,0.657104,0.722351,-0.512695,0.648193,0.424866,0.369446,-5.13672,2.61719,9.02344,-9.02734,1.71094,-3.59375
16,1.6,-0.0999146,0.206726,0.65033,0.724121,-0.513428,0.647644,0.425171,0.36908,-3.94922,2.69531,9.02344,-9.02344,1.67188,-3.59375
17,1.701,-0.115662,0.193848,0.661682,0.714966,-0.513733,0.647705,0.424988,0.368835,-4.29688,0.816406,9.09766,-9.0625,1.71094,-3.59375
18,1.801,-0.123779,0.16156,0.675293,0.708923,-0.513367,0.648193,0.4245,0.368958,-3.75781,-0.179688,9.17578,-9.02734,1.71094,-3.59375
19,1.9,-0.125916,0.158508,0.680725,0.704041,-0.513184,0.648315,0.424194,0.369263,-4.02734,-0.0664063,9.13281,-8.98438,1.67188,-3.59375
20,2.0,-0.123596,0.160278,0.683228,0.701599,-0.513,0.648315,0.424438,0.369263,-2.95313,0.0507813,9.37109,-8.98828,1.71094,-3.59375
21,2.1,-0.122498,0.153198,0.689697,0.697021,-0.51355,0.647888,0.424866,0.368774,-4.33594,0.203125,9.05469,-8.98828,1.71094,-3.59375
22,2.201,-0.118835,0.159912,0.684204,0.701538,-0.513794,0.64801,0.424683,0.368408,-4.25781,0.203125,8.91016,-8.98438,1.67188,-3.63281
23,2.3,-0.1026,0.172791,0.669983,0.714661,-0.513855,0.64801,0.424744,0.368286,-3.53125,1.42969,9.25,-9.0625,1.71094,-3.59375
24,2.4,-0.104248,0.168945,0.670288,0.715027,-0.513977,0.647827,0.424744,0.368408,-3.79688,1.46875,9.17578,-9.02734,1.71094,-3.59375
25,2.5,-0.101807,0.174927,0.668335,0.71582,-0.514038,0.647705,0.424866,0.368469,-3.98828,0.738281,9.13672,-8.98438,1.67188,-3.59375
26,2.6,-0.109192,0.16687,0.673401,0.711853,-0.513733,0.647827,0.424927,0.368591,-3.60547,1.08594,9.13281,-9.02734,1.71094,-3.63281
27,2.701,-0.108765,0.167786,0.672546,0.712524,-0.513794,0.647583,0.425171,0.368591,-3.83594,0.0898438,9.17578,-9.02734,1.67188,-3.55469
28,2.8,-0.121521,0.178833,0.673218,0.707153,-0.513977,0.647522,0.425171,0.368347,-4.75391,-0.101563,8.91016,-8.94531,1.71094,-3.63281
29,2.9,-0.12793,0.173218,0.674927,0.70575,-0.513977,0.647522,0.425415,0.368164,-4.37109,-0.101563,8.87109,-8.98828,1.71094,-3.59375
30,3.0,-0.136597,0.162598,0.678345,0.70343,-0.514099,0.647339,0.425476,0.368347,-4.21875,0.816406,8.82813,-9.02734,1.71094,-3.59375
31,3.1,-0.115417,0.174438,0.669312,0.712891,-0.51416,0.647034,0.425476,0.368774,-3.64453,1.77344,9.13281,-9.02344,1.67188,-3.63281
32,3.2,-0.107422,0.180603,0.665588,0.716125,-0.514648,0.646729,0.425171,0.368958,-4.29688,1.58203,9.05859,-9.02344,1.63672,-3.59375
33,3.3,-0.106567,0.184692,0.664063,0.716614,-0.514648,0.647339,0.423523,0.36969,-4.06641,1.00781,9.02344,-9.14453,1.67188,-3.48047
34,3.401,-0.108032,0.190918,0.662415,0.716309,-0.513916,0.647949,0.420593,0.372986,-4.17969,0.777344,8.90625,-9.14063,1.63672,-3.59375
35,3.5,-0.112488,0.199341,0.660645,0.714966,-0.516174,0.64502,0.418091,0.377747,-4.29688,0.96875,8.78906,-8.67969,1.51953,-3.82422
36,3.601,-0.115784,0.20282,0.659851,0.714172,-0.518677,0.640381,0.415833,0.384644,-4.44922,0.777344,8.75,-8.67969,1.63672,-3.71094
37,3.7,-0.117615,0.201782,0.660583,0.713501,-0.524292,0.631714,0.415527,0.391602,-4.33594,0.511719,8.82813,-9.17969,1.13672,-3.40234
38,3.8,-0.11731,0.197388,0.661682,0.713745,-0.528503,0.62439,0.41449,0.398804,-4.5625,0.625,8.75391,-8.87109,0.753906,-3.44141
39,3.901,-0.11554,0.193665,0.662415,0.714417,-0.529846,0.620361,0.414551,0.403198,-4.02734,1.00781,8.98828,-9.21094,0.753906,-3.01953
40,4.0,-0.115112,0.193054,0.662292,0.714722,-0.528381,0.620911,0.414795,0.404114,-4.02734,0.855469,8.98438,-9.36719,0.5625,-3.13281
