20852,-0.417104,0.548026,0.193267,0.698813,0.975276,-0.08967,-0.182034,-0.087521
20853,-0.41798,0.547318,0.193705,0.698723,0.975219,-0.089485,-0.182428,-0.087517
20854,-0.41856,0.546765,0.193843,0.698771,0.975162,-0.089339,-0.182802,-0.087528
20855,-0.418664,0.546349,0.193718,0.699068,0.975103,-0.089244,-0.183154,-0.087544
20856,-0.418416,0.546065,0.193374,0.699534,0.975039,-0.089174,-0.183522,-0.087555
20857,-0.417989,0.545831,0.192997,0.700075,0.974966,-0.089094,-0.183935,-0.087589
20858,-0.417602,0.54561,0.192633,0.700579,0.974888,-0.089002,-0.184372,-0.087634
20859,-0.417467,0.545325,0.192539,0.700908,0.974805,-0.088967,-0.184815,-0.087655
20860,-0.41775,0.544962,0.192659,0.700988,0.974723,-0.088928,-0.185258,-0.087667
20861,-0.418497,0.544487,0.193027,0.70081,0.974649,-0.088919,-0.185644,-0.08769
20862,-0.419525,0.5439,0.193555,0.700506,0.974623,-0.088925,-0.185787,-0.087669
20863,-0.420412,0.543284,0.194119,0.700296,0.974614,-0.08894,-0.185832,-0.087655
20864,-0.421136,0.54272,0.194575,0.700171,0.974606,-0.0889,-0.185896,-0.087644
20865,-0.421778,0.54218,0.194961,0.700095,0.974599,-0.088825,-0.185974,-0.087633
20866,-0.422286,0.541695,0.195225,0.700091,0.974594,-0.088715,-0.18606,-0.087621
20867,-0.42275,0.541161,0.195585,0.700125,0.97458,-0.088626,-0.186189,-0.0876
20868,-0.423338,0.540591,0.195995,0.700095,0.974567,-0.088526,-0.186309,-0.087579
20869,-0.424028,0.539991,0.196535,0.699989,0.97455,-0.088464,-0.186445,-0.087546
20870,-0.424947,0.539386,0.197159,0.699722,0.974536,-0.088405,-0.18656,-0.087517
20871,-0.425979,0.538777,0.197853,0.699368,0.974523,-0.088344,-0.186674,-0.087487
20872,-0.426983,0.538232,0.198463,0.699002,0.97451,-0.088277,-0.186781,-0.087465
20873,-0.427787,0.537761,0.198926,0.698741,0.974496,-0.088204,-0.186901,-0.087443
20874,-0.428296,0.537413,0.199138,0.698637,0.974496,-0.088138,-0.186939,-0.087422
20875,-0.428385,0.537164,0.199175,0.698763,0.974505,-0.08811,-0.186923,-0.087391
20876,-0.428247,0.537027,0.199045,0.69899,0.974517,-0.088104,-0.186872,-0.087369
20877,-0.428056,0.536899,0.19892,0.699241,0.974527,-0.088134,-0.186811,-0.087354
20878,-0.427804,0.536828,0.198708,0.699511,0.974532,-0.08816,-0.186783,-0.087338
20879,-0.427477,0.53677,0.198507,0.699811,0.974535,-0.088189,-0.186758,-0.08733
20880,-0.427217,0.536721,0.198343,0.700055,0.974533,-0.088218,-0.186756,-0.087319
20881,-0.426942,0.536662,0.198207,0.700306,0.974525,-0.088243,-0.186789,-0.087313
20882,-0.426615,0.536694,0.197992,0.700541,0.974524,-0.088228,-0.186801,-0.087318
20883,-0.426262,0.536774,0.197755,0.700762,0.974521,-0.088194,-0.186841,-0.087305
20884,-0.425945,0.536851,0.197522,0.700961,0.974522,-0.088156,-0.186851,-0.087306
20885,-0.425627,0.536926,0.197272,0.701168,0.974522,-0.088152,-0.186856,-0.087301
20886,-0.425297,0.537031,0.19694,0.701381,0.974514,-0.088131,-0.1869,-0.087309
20887,-0.424793,0.537188,0.196502,0.701688,0.974508,-0.088117,-0.186936,-0.087318
20888,-0.424159,0.537418,0.196001,0.702036,0.974508,-0.088121,-0.18694,-0.08731
20889,-0.423473,0.537646,0.195532,0.702407,0.974512,-0.088169,-0.186906,-0.08729
20890,-0.422876,0.537853,0.195081,0.702733,0.974515,-0.088256,-0.186851,-0.087283
20891,-0.422508,0.537978,0.194861,0.70292,0.974515,-0.088377,-0.186805,-0.087262
20892,-0.422411,0.538076,0.194768,0.702929,0.974517,-0.088486,-0.186752,-0.087239
20893,-0.422419,0.538124,0.194763,0.702888,0.974521,-0.088607,-0.186688,-0.087214
20894,-0.422429,0.53821,0.194734,0.702825,0.974517,-0.088708,-0.186661,-0.087212
20895,-0.422355,0.538329,0.194677,0.702794,0.974518,-0.088811,-0.186615,-0.087194
20896,-0.422124,0.538518,0.194502,0.702836,0.974528,-0.088891,-0.18653,-0.087179
20897,-0.421721,0.53872,0.194273,0.702987,0.974538,-0.088987,-0.18644,-0.087164
20898,-0.42131,0.538943,0.194025,0.703131,0.974548,-0.089061,-0.186358,-0.087153
20899,-0.420955,0.539133,0.193833,0.70325,0.974556,-0.089158,-0.186282,-0.087128
20900,-0.420655,0.539335,0.193657,0.703324,0.974561,-0.089225,-0.186221,-0.087124
20901,-0.420437,0.539514,0.193556,0.703345,0.97457,-0.089291,-0.186151,-0.087112
20902,-0.420339,0.539669,0.193538,0.703289,0.974601,-0.08937,-0.185967,-0.087078
20903,-0.420166,0.539799,0.193569,0.703284,0.974636,-0.089449,-0.18576,-0.087048
20904,-0.420041,0.539933,0.193579,0.703253,0.97467,-0.089489,-0.185574,-0.087016
20905,-0.419859,0.540077,0.193537,0.703263,0.974696,-0.089523,-0.185429,-0.087002
20906,-0.419561,0.540265,0.193397,0.703335,0.974718,-0.089566,-0.185305,-0.086982
20907,-0.419151,0.540449,0.193235,0.703482,0.974729,-0.08962,-0.185222,-0.086975
20908,-0.418696,0.54065,0.193041,0.703653,0.974736,-0.089658,-0.185176,-0.086961
20909,-0.418245,0.540853,0.192907,0.703801,0.974738,-0.089715,-0.185136,-0.086962
20910,-0.417954,0.541036,0.192834,0.703853,0.974733,-0.08976,-0.185138,-0.086959
20911,-0.417751,0.541172,0.192854,0.703864,0.974731,-0.089821,-0.18513,-0.086944
20912,-0.41762,0.541299,0.192885,0.703835,0.974727,-0.089871,-0.185133,-0.08693
20913,-0.417484,0.541406,0.192934,0.70382,0.974724,-0.089934,-0.185123,-0.08692
20914,-0.417329,0.541531,0.192923,0.703819,0.974726,-0.090004,-0.185086,-0.086902
20915,-0.417053,0.54164,0.192887,0.703909,0.974724,-0.090098,-0.185052,-0.086896
20916,-0.41665,0.541815,0.192733,0.704055,0.974717,-0.090126,-0.185073,-0.086902
20917,-0.416246,0.541996,0.192594,0.704192,0.97471,-0.090174,-0.185089,-0.086898
20918,-0.415855,0.542202,0.192459,0.704302,0.974701,-0.090201,-0.185128,-0.086887
20919,-0.415542,0.542349,0.192399,0.70439,0.974691,-0.090232,-0.185163,-0.08689
20920,-0.415292,0.5425,0.192332,0.70444,0.974689,-0.09024,-0.185173,-0.086885
20921,-0.415061,0.54263,0.192333,0.704475,0.974686,-0.090247,-0.185192,-0.086875
20922,-0.414852,0.542785,0.192282,0.704493,0.974682,-0.090223,-0.185216,-0.08689
20923,-0.4146,0.542945,0.192223,0.704534,0.974676,-0.090209,-0.18526,-0.086876
20924,-0.414332,0.543122,0.192103,0.704588,0.974666,-0.090219,-0.1853,-0.08689
20925,-0.41406,0.54328,0.192016,0.704649,0.974657,-0.090246,-0.185342,-0.08688
20926,-0.413808,0.543442,0.191901,0.704704,0.974661,-0.090269,-0.18531,-0.08688
20927,-0.413534,0.543596,0.191828,0.704766,0.974669,-0.090303,-0.185253,-0.08687
20928,-0.413319,0.543741,0.191787,0.704791,0.974677,-0.090328,-0.185199,-0.086874
20929,-0.41319,0.543861,0.191809,0.704768,0.97468,-0.090364,-0.185166,-0.086868
20930,-0.413146,0.543974,0.191844,0.704698,0.974684,-0.090408,-0.185135,-0.086852
20931,-0.413111,0.544062,0.191906,0.704633,0.974683,-0.09049,-0.185101,-0.086841
20932,-0.413131,0.544155,0.191964,0.704534,0.974685,-0.090552,-0.185058,-0.086851
20933,-0.413154,0.544225,0.192043,0.704445,0.974687,-0.09063,-0.185018,-0.086836
20934,-0.413115,0.544376,0.192001,0.704362,0.974688,-0.090678,-0.184993,-0.086824
20935,-0.412944,0.544547,0.191891,0.704361,0.974685,-0.090704,-0.184994,-0.086827
20936,-0.412637,0.54479,0.191642,0.70442,0.974685,-0.090716,-0.184991,-0.086821
20937,-0.412221,0.545037,0.191384,0.704543,0.974682,-0.090737,-0.184992,-0.086833
20938,-0.411839,0.545284,0.191104,0.704651,0.974684,-0.090764,-0.184966,-0.086836
20939,-0.411509,0.545487,0.190898,0.704743,0.97469,-0.090821,-0.184906,-0.086836
20940,-0.411209,0.545712,0.190718,0.704793,0.974695,-0.090859,-0.184865,-0.086835
20941,-0.410966,0.545927,0.19055,0.704813,0.974703,-0.09085,-0.184819,-0.086845
20942,-0.410617,0.546206,0.190244,0.704883,0.974708,-0.090765,-0.184821,-0.086875
20943,-0.409848,0.546572,0.189693,0.705195,0.974714,-0.090686,-0.184816,-0.086906
20944,-0.408529,0.547083,0.188828,0.705796,0.974717,-0.090583,-0.184827,-0.086948
20945,-0.406982,0.547621,0.187943,0.706509,0.974722,-0.090516,-0.184821,-0.086984
20946,-0.405694,0.548097,0.187254,0.707063,0.974724,-0.090471,-0.18482,-0.086999
20947,-0.404886,0.548412,0.18693,0.707368,0.974724,-0.090465,-0.184817,-0.087019
20948,-0.404628,0.548581,0.186899,0.707393,0.974726,-0.09046,-0.184801,-0.087029
20949,-0.404614,0.548653,0.18704,0.707307,0.974731,-0.090483,-0.18476,-0.087041
20950,-0.404543,0.548748,0.187167,0.707241,0.974739,-0.090472,-0.184714,-0.087063
20951,-0.404299,0.548907,0.187214,0.707244,0.974752,-0.090456,-0.184639,-0.087084
20952,-0.403804,0.549108,0.187062,0.707411,0.974762,-0.090443,-0.184584,-0.087109
20953,-0.402731,0.54943,0.18654,0.70791,0.974756,-0.090408,-0.184606,-0.087164
20954,-0.401074,0.549929,0.185728,0.708677,0.974747,-0.090389,-0.184638,-0.087222
20955,-0.399195,0.550432,0.184993,0.709539,0.974732,-0.09041,-0.18469,-0.087251
20956,-0.39794,0.550804,0.184764,0.710015,0.974729,-0.090453,-0.18467,-0.087282
20957,-0.397706,0.550889,0.185192,0.709968,0.974754,-0.090558,-0.18449,-0.087281
20958,-0.398192,0.550819,0.185925,0.709559,0.974781,-0.090629,-0.184293,-0.087318
20959,-0.398447,0.550772,0.18638,0.709333,0.974794,-0.090614,-0.184193,-0.087399
20960,-0.397611,0.551117,0.186055,0.709619,0.974798,-0.090579,-0.184135,-0.087517
20961,-0.395253,0.551818,0.184926,0.710686,0.97479,-0.090627,-0.184092,-0.087638
20962,-0.391803,0.552794,0.183285,0.712261,0.974784,-0.090674,-0.184045,-0.087755
20963,-0.388448,0.553714,0.181907,0.713735,0.97479,-0.090739,-0.183945,-0.08784
20964,-0.386426,0.554379,0.181479,0.714426,0.974807,-0.090883,-0.183765,-0.087875
20965,-0.38627,0.554576,0.182246,0.714162,0.97482,-0.091081,-0.183586,-0.087903
20966,-0.387648,0.554486,0.183719,0.713107,0.974838,-0.091337,-0.183358,-0.087908
20967,-0.38955,0.554218,0.185415,0.711839,0.974848,-0.091681,-0.18313,-0.08792
20968,-0.390754,0.554121,0.186636,0.710934,0.974853,-0.092055,-0.182897,-0.087951
20969,-0.390697,0.554353,0.187195,0.710638,0.974865,-0.09248,-0.182604,-0.087983
20970,-0.389615,0.554877,0.187239,0.710812,0.974881,-0.092926,-0.182288,-0.087992
20971,-0.388315,0.555468,0.187127,0.71109,0.974897,-0.093334,-0.181978,-0.088025
20972,-0.387626,0.555975,0.187411,0.710995,0.974918,-0.09365,-0.181694,-0.08804
20973,-0.387715,0.556278,0.188223,0.710495,0.974946,-0.093951,-0.181404,-0.088015
20974,-0.388596,0.556454,0.189467,0.709545,0.974971,-0.094227,-0.18113,-0.088001
20975,-0.389945,0.556492,0.190994,0.708365,0.975004,-0.094532,-0.180808,-0.087974
20976,-0.391352,0.55652,0.192486,0.707163,0.975035,-0.094854,-0.180495,-0.087928
20977,-0.392489,0.556637,0.1938,0.70608,0.975058,-0.095211,-0.180202,-0.087883
20978,-0.393341,0.556851,0.194912,0.705131,0.975083,-0.095589,-0.179891,-0.08783
20979,-0.39398,0.557116,0.195986,0.704266,0.975101,-0.095997,-0.179599,-0.087788
20980,-0.394714,0.557384,0.197083,0.703336,0.975124,-0.096374,-0.179293,-0.087749
20981,-0.395799,0.55761,0.198453,0.702161,0.975156,-0.096748,-0.178948,-0.087682
20982,-0.397309,0.557756,0.20005,0.700738,0.975181,-0.097039,-0.178677,-0.087636
20983,-0.39906,0.557895,0.201702,0.699158,0.975214,-0.097274,-0.178389,-0.087595
20984,-0.40067,0.558113,0.203245,0.697613,0.975244,-0.097507,-0.178119,-0.087549
20985,-0.401945,0.558388,0.204668,0.696243,0.975275,-0.09775,-0.177842,-0.087495
20986,-0.403108,0.558745,0.205975,0.694897,0.975304,-0.098044,-0.177557,-0.087428
20987,-0.404281,0.559153,0.207218,0.693516,0.975335,-0.098376,-0.177223,-0.087382
20988,-0.405433,0.559669,0.208384,0.692077,0.97539,-0.098724,-0.176762,-0.087314
20989,-0.406612,0.560217,0.209604,0.690572,0.975452,-0.099018,-0.176285,-0.087252
20990,-0.407898,0.560878,0.210778,0.688918,0.975517,-0.099276,-0.175808,-0.087191
20991,-0.409246,0.561581,0.211947,0.687184,0.975591,-0.099492,-0.175321,-0.087098
20992,-0.41059,0.562377,0.213024,0.685397,0.975663,-0.099727,-0.174835,-0.087
20993,-0.411906,0.563201,0.2141,0.683592,0.975723,-0.100041,-0.174363,-0.086915
20994,-0.413179,0.564126,0.215125,0.681738,0.97579,-0.100431,-0.173823,-0.086798
20995,-0.414437,0.565126,0.216186,0.679807,0.975857,-0.100865,-0.173245,-0.086687
20996,-0.415779,0.566212,0.217259,0.677739,0.975931,-0.101348,-0.172615,-0.086555
20997,-0.417193,0.567319,0.218478,0.675549,0.97601,-0.101851,-0.171944,-0.086407
20998,-0.418821,0.568504,0.219848,0.673096,0.976086,-0.10239,-0.171277,-0.086241
20999,-0.420824,0.569691,0.221471,0.670306,0.976166,-0.103044,-0.170538,-0.086016
21000,-0.423179,0.570884,0.223358,0.667174,0.976238,-0.103787,-0.169783,-0.0858
21001,-0.425843,0.572136,0.225395,0.663713,0.976301,-0.104669,-0.168978,-0.085597
21002,-0.428704,0.57352,0.227525,0.65994,0.976369,-0.105729,-0.168043,-0.085357
21003,-0.431518,0.574933,0.229741,0.656097,0.976436,-0.10691,-0.167026,-0.085118
21004,-0.434217,0.576532,0.231883,0.652148,0.976508,-0.108078,-0.165975,-0.08487
21005,-0.436767,0.57838,0.233915,0.64807,0.976596,-0.109263,-0.164821,-0.084592
21006,-0.439157,0.580512,0.235818,0.643846,0.976701,-0.110492,-0.163531,-0.084284
21007,-0.441547,0.582869,0.237651,0.639391,0.976829,-0.111759,-0.162077,-0.083937
21008,-0.444074,0.585478,0.239406,0.634586,0.976981,-0.113116,-0.160403,-0.083563
21009,-0.446716,0.58822,0.241146,0.629516,0.977142,-0.114614,-0.158564,-0.083157
21010,-0.449351,0.591191,0.24261,0.624273,0.97731,-0.116157,-0.156606,-0.082748
21011,-0.451462,0.594501,0.243532,0.619227,0.977502,-0.117695,-0.154478,-0.082309
21012,-0.452883,0.598386,0.243801,0.614322,0.977726,-0.119124,-0.152192,-0.081846
21013,-0.453559,0.602782,0.243493,0.60963,0.978008,-0.120451,-0.149561,-0.081379
21014,-0.453544,0.607634,0.242795,0.605086,0.978364,-0.122067,-0.146398,-0.080449
21015,-0.453117,0.612565,0.242127,0.600687,0.979058,-0.122622,-0.141461,-0.079987
21016,-0.452463,0.617549,0.241554,0.59629,0.97988,-0.123768,-0.135262,-0.078879
21017,-0.452065,0.622557,0.241045,0.591572,0.980809,-0.124807,-0.127995,-0.077813
21018,-0.452042,0.627534,0.240691,0.586453,0.981808,-0.126293,-0.119486,-0.076335
21019,-0.452297,0.632467,0.240588,0.580973,0.982849,-0.128222,-0.109659,-0.074449
21020,-0.452748,0.637486,0.240759,0.575036,0.983877,-0.131036,-0.098134,-0.072009
21021,-0.453171,0.64252,0.241188,0.568887,0.984733,-0.135182,-0.085337,-0.068877
21022,-0.453455,0.647529,0.241887,0.56265,0.985323,-0.140845,-0.071244,-0.065006
21023,-0.453653,0.652402,0.242923,0.556381,0.985508,-0.148313,-0.056041,-0.060298
21024,-0.453998,0.656987,0.244476,0.549987,0.98506,-0.158311,-0.040487,-0.054361
21025,-0.45437,0.66129,0.246432,0.543612,0.983881,-0.170677,-0.025661,-0.046792
21026,-0.454879,0.665455,0.248813,0.536979,0.981851,-0.185623,-0.011739,-0.037077
21027,-0.455918,0.669195,0.251872,0.529979,0.978983,-0.202378,0.000862,-0.025209
21028,-0.45784,0.67243,0.255768,0.522306,0.975462,-0.219517,0.01248,-0.011393
21029,-0.460677,0.675201,0.260399,0.51388,0.971325,-0.236601,0.023051,0.003998
21030,-0.464606,0.677411,0.26588,0.504543,0.966486,-0.253806,0.032241,0.021145
21031,-0.469493,0.679027,0.272058,0.494451,0.961641,-0.268522,0.038198,0.041029
21032,-0.474539,0.680256,0.278745,0.484113,0.958061,-0.276184,0.040013,0.065116
21033,-0.47955,0.680863,0.286231,0.473845,0.955695,-0.277562,0.036981,0.090766
21034,-0.484941,0.680652,0.294566,0.463439,0.952931,-0.277128,0.032579,0.118578
21035,-0.491526,0.679173,0.303642,0.45269,0.949123,-0.276788,0.028209,0.147506
21036,-0.500167,0.67593,0.313584,0.441154,0.944341,-0.276953,0.024752,0.175795
21037,-0.511443,0.670704,0.32414,0.428387,0.939469,-0.276345,0.021368,0.201434
21038,-0.524971,0.663877,0.334855,0.41418,0.935307,-0.27402,0.017553,0.223174
21039,-0.539241,0.655966,0.345412,0.399522,0.932077,-0.270034,0.013049,0.241131
21040,-0.552968,0.647543,0.355679,0.385236,0.929381,-0.265523,0.008033,0.25629
21041,-0.56471,0.639256,0.365464,0.372679,0.926715,-0.261563,0.002387,0.269775
21042,-0.57405,0.631329,0.374926,0.362381,0.923746,-0.258649,-0.003875,0.282452
21043,-0.58126,0.623695,0.384159,0.354348,0.920469,-0.25636,-0.010982,0.294779
21044,-0.586928,0.616271,0.393242,0.347974,0.9169,-0.254191,-0.018938,0.307121
21045,-0.591622,0.608823,0.402252,0.3428,0.913089,-0.251602,-0.02769,0.319684
21046,-0.595936,0.601131,0.411363,0.338058,0.908937,-0.248374,-0.037057,0.332821
21047,-0.600709,0.592568,0.42082,0.33305,0.904361,-0.244288,-0.046829,0.346788
21048,-0.606513,0.582795,0.430763,0.327008,0.899185,-0.239372,-0.056728,0.361869
21049,-0.613714,0.57151,0.441177,0.319522,0.893341,-0.233383,-0.06669,0.378189
21050,-0.622179,0.558755,0.452077,0.310343,0.886713,-0.226293,-0.076502,0.395828
21051,-0.631736,0.544432,0.46343,0.299561,0.879272,-0.217787,-0.086109,0.414771
21052,-0.641906,0.528716,0.475226,0.287361,0.87088,-0.207966,-0.095409,0.434988
21053,-0.652299,0.511613,0.487392,0.274239,0.861456,-0.196718,-0.104454,0.456383
21054,-0.66261,0.493291,0.499886,0.260242,0.850718,-0.184509,-0.113347,0.478944
21055,-0.672647,0.473818,0.512513,0.245709,0.838481,-0.171532,-0.122228,0.502581
21056,-0.682189,0.453438,0.525137,0.230744,0.82455,-0.158288,-0.131099,0.527138
21057,-0.691328,0.432076,0.537551,0.215443,0.808966,-0.144762,-0.140046,0.552273
21058,-0.700016,0.409871,0.549635,0.199713,0.791771,-0.131246,-0.148941,0.577659
21059,-0.708456,0.386632,0.561196,0.183477,0.773237,-0.117605,-0.157673,0.602837
21060,-0.716572,0.362439,0.572187,0.166627,0.753577,-0.103964,-0.166084,0.627478
21061,-0.724369,0.337292,0.582476,0.14915,0.73309,-0.090029,-0.174061,0.651288
21062,-0.731691,0.311314,0.59205,0.13111,0.711944,-0.075956,-0.181431,0.674129
21063,-0.738447,0.284636,0.600793,0.112811,0.690381,-0.061547,-0.188158,0.695833
21064,-0.744454,0.257531,0.608703,0.094591,0.668466,-0.047062,-0.194126,0.716417
21065,-0.749655,0.230288,0.615694,0.076842,0.646414,-0.032293,-0.199314,0.735786
21066,-0.753993,0.203065,0.621791,0.060298,0.624355,-0.017442,-0.203597,0.753939
21067,-0.757556,0.176174,0.626931,0.045046,0.60252,-0.002213,-0.207013,0.770785
21068,-0.760597,0.149569,0.630976,0.031476,0.580993,0.013131,-0.209673,0.786328
21069,-0.763123,0.123638,0.634016,0.019518,0.559962,0.028618,-0.211694,0.800505
21070,-0.765363,0.098101,0.636019,0.008698,0.539396,0.043701,-0.213263,0.813426
21071,-0.767387,0.072875,0.637028,-0.001161,0.519471,0.058236,-0.214547,0.825062
21072,-0.769284,0.047953,0.637022,-0.010259,0.50037,0.071794,-0.215445,0.835499
21073,-0.771159,0.023268,0.635948,-0.018515,0.482401,0.084886,-0.215787,0.844701
21074,-0.772924,-0.000793,0.633958,-0.026181,0.465679,0.097668,-0.215301,0.852789
21075,-0.77467,-0.023979,0.63105,-0.032964,0.450271,0.111322,-0.213941,0.859705
21076,-0.776418,-0.045594,0.627369,-0.038773,0.436046,0.126539,-0.211937,0.86541
