0,0.504002,-0.024353,-0.00634766,-0.512756,0.858154,0.168884,-0.681274,0.16571,0.692688,0.328125,-0.351563,9.76172,9.23438,0.109375,0.152344
1,0.694,-0.024292,-0.00616455,-0.514099,0.857361,0.168884,-0.681152,0.165894,0.69281,0.328125,-0.273438,9.68359,9.19531,0.0703125,0.152344
2,0.778,-0.0244141,-0.00604248,-0.514282,0.857239,0.169495,-0.680908,0.165405,0.692993,0.328125,-0.429688,9.80078,9.3125,0.1875,0.152344
3,0.827002,-0.0246582,-0.00561523,-0.514832,0.856934,0.169189,-0.68103,0.165344,0.692993,0.328125,-0.351563,9.76172,9.19531,0.0703125,0.152344
4,0.900002,-0.0245972,-0.00561523,-0.515137,0.85675,0.169373,-0.68103,0.1651,0.692993,0.328125,-0.390625,9.80078,9.35547,0.148438,0.152344
5,0.963001,-0.0244751,-0.00531006,-0.515259,0.856689,0.168945,-0.681152,0.165405,0.692932,0.328125,-0.3125,9.72266,9.19531,0.0351563,0.152344
6,1.014,-0.0239258,-0.0057373,-0.515503,0.856506,0.169006,-0.681091,0.165283,0.692993,0.328125,-0.351563,9.79688,9.3125,0.109375,0.191406
7,1.064,-0.0241699,-0.00561523,-0.515747,0.856384,0.168945,-0.680969,0.165283,0.693115,0.328125,-0.351563,9.76172,9.23828,0.0703125,0.152344
8,1.128,-0.0244141,-0.00537109,-0.515869,0.856323,0.169067,-0.68103,0.165222,0.693054,0.328125,-0.390625,9.80078,9.27344,0.148438,0.152344
9,1.186,-0.0245361,-0.00543213,-0.515991,0.856201,0.16925,-0.680786,0.164795,0.693359,0.328125,-0.390625,9.80078,9.23438,0.0703125,0.191406
10,1.237,-0.0246582,-0.00531006,-0.516113,0.85614,0.16925,-0.680725,0.164795,0.693359,0.328125,-0.3125,9.76172,9.27734,0.0703125,0.152344
11,1.293,-0.0246582,-0.00543213,-0.516052,0.856201,0.169189,-0.680603,0.165039,0.693481,0.328125,-0.3125,9.76172,9.19531,0.0703125,0.152344
12,1.358,-0.0245361,-0.00567627,-0.515991,0.856201,0.169189,-0.680603,0.165161,0.69342,0.328125,-0.351563,9.76172,9.23438,0.109375,0.152344
13,1.396,-0.0245972,-0.00531006,-0.516052,0.856201,0.169373,-0.680725,0.164978,0.693298,0.328125,-0.351563,9.79688,9.27344,0.109375,0.152344
14,1.46,-0.0246582,-0.00506592,-0.516174,0.856079,0.169495,-0.680725,0.164734,0.693359,0.328125,-0.390625,9.83594,9.35547,0.109375,0.152344
15,1.519,-0.0250854,-0.00506592,-0.516235,0.856079,0.169556,-0.68042,0.164734,0.693665,0.328125,-0.3125,9.79688,9.27734,0.0351563,0.113281
16,1.6,-0.024353,-0.0055542,-0.516541,0.855896,0.169067,-0.680664,0.1651,0.693481,0.328125,-0.3125,9.79688,9.27734,0.0703125,0.152344
17,1.7,-0.0247192,-0.00494385,-0.516724,0.855774,0.169434,-0.680725,0.164551,0.69342,0.328125,-0.390625,9.80078,9.19531,0.0351563,0.152344
18,1.8,-0.0247803,-0.00476074,-0.516846,0.855713,0.169312,-0.680847,0.164856,0.693237,0.328125,-0.3125,9.76172,9.23828,0.0351563,0.152344
19,1.9,-0.024231,-0.00488281,-0.51709,0.855591,0.169128,-0.680847,0.164734,0.693359,0.328125,-0.351563,9.76172,9.27734,0.0703125,0.152344
20,2.0,-0.0244141,-0.00482178,-0.517212,0.855469,0.169128,-0.680847,0.164612,0.693359,0.328125,-0.351563,9.76172,9.23828,0.0703125,0.152344
21,2.1,-0.024292,-0.00494385,-0.517334,0.855408,0.168945,-0.680725,0.164734,0.693481,0.328125,-0.351563,9.79688,9.31641,0.148438,0.152344
22,2.2,-0.0240479,-0.00561523,-0.517456,0.855347,0.168457,-0.68042,0.1651,0.693787,0.328125,-0.351563,9.76172,9.23438,0.109375,0.152344
23,2.3,-0.024353,-0.00561523,-0.517456,0.855347,0.168701,-0.680237,0.1651,0.69397,0.363281,-0.351563,9.72266,9.23828,0.109375,0.191406
24,2.4,-0.0247192,-0.00561523,-0.517578,0.855225,0.168762,-0.680115,0.164978,0.694092,0.363281,-0.390625,9.75781,9.23828,0.109375,0.191406
25,2.5,-0.0247192,-0.0055542,-0.517517,0.855286,0.169006,-0.680176,0.164795,0.694031,0.328125,-0.351563,9.79688,9.27344,0.148438,0.152344
26,2.6,-0.0249023,-0.00506592,-0.517334,0.855408,0.169434,-0.68042,0.164673,0.693665,0.328125,-0.3125,9.79688,9.23828,0.0703125,0.152344
27,2.7,-0.0241699,-0.00500488,-0.51709,0.855591,0.16925,-0.680603,0.1651,0.69342,0.328125,-0.273438,9.75781,9.27734,0.0351563,0.152344
28,2.8,-0.0241089,-0.00506592,-0.516968,0.855652,0.169434,-0.68042,0.165039,0.693604,0.328125,-0.351563,9.76172,9.27344,0.109375,0.152344
29,2.9,-0.0239868,-0.00531006,-0.516968,0.855652,0.169373,-0.680298,0.165405,0.693665,0.289063,-0.351563,9.83984,9.27344,0.109375,0.152344
30,3.0,-0.0238647,-0.0057373,-0.516724,0.855835,0.169189,-0.680176,0.165955,0.693726,0.328125,-0.273438,9.75781,9.27734,0.0351563,0.152344
31,3.1,-0.0239258,-0.00561523,-0.516846,0.855713,0.169189,-0.680054,0.165649,0.693848,0.328125,-0.3125,9.76172,9.27734,0.0703125,0.152344
32,3.2,-0.0240479,-0.0057373,-0.516907,0.855652,0.169189,-0.679993,0.165527,0.69397,0.328125,-0.351563,9.79688,9.27344,0.109375,0.152344
33,3.3,-0.0239258,-0.0057373,-0.516968,0.855652,0.169128,-0.680115,0.165466,0.693848,0.328125,-0.3125,9.76172,9.23828,0.0703125,0.152344
34,3.4,-0.0239258,-0.00543213,-0.516846,0.855713,0.169189,-0.680359,0.165405,0.693665,0.328125,-0.3125,9.79688,9.27734,0.0703125,0.152344
35,3.5,-0.0236816,-0.00537109,-0.516968,0.855652,0.169067,-0.68042,0.165344,0.693604,0.328125,-0.390625,9.80078,9.3125,0.0703125,0.152344
36,3.601,-0.0235596,-0.00543213,-0.517212,0.85553,0.168701,-0.680481,0.165283,0.693665,0.328125,-0.351563,9.79688,9.27734,0.0703125,0.152344
37,3.7,-0.0241699,-0.00476074,-0.517212,0.85553,0.169128,-0.680481,0.164734,0.693665,0.328125,-0.3125,9.76172,9.23828,0.0703125,0.152344
38,3.8,-0.0244751,-0.00494385,-0.517334,0.855408,0.169067,-0.680359,0.164551,0.693909,0.328125,-0.351563,9.76172,9.31641,0.109375,0.152344
39,3.9,-0.0250244,-0.00488281,-0.517578,0.855286,0.16925,-0.680054,0.164001,0.694275,0.328125,-0.390625,9.71875,9.23828,0.148438,0.191406
40,4.0,-0.0251465,-0.0045166,-0.517944,0.855042,0.169067,-0.680176,0.163452,0.694275,0.328125,-0.390625,9.80078,9.27344,0.148438,0.152344
41,4.1,-0.0266113,-0.00317383,-0.518921,0.854431,0.169678,-0.679871,0.161072,0.695007,0.328125,-0.429688,9.75781,9.19922,0.265625,0.152344
42,4.2,-0.0286865,-0.00134277,-0.520752,0.85321,0.169312,-0.679688,0.158569,0.695862,0.363281,-0.542969,9.72266,9.15625,0.1875,0.191406
43,4.3,-0.0285645,-0.000976563,-0.522522,0.852112,0.16803,-0.679993,0.156982,0.696228,0.363281,-0.503906,9.76172,9.19922,0.226563,0.191406
44,4.4,-0.0278931,-0.00134277,-0.524536,0.850952,0.166016,-0.680481,0.155762,0.696472,0.289063,-0.390625,9.71875,9.19531,0.1875,0.152344
45,4.5,-0.0274658,-0.00115967,-0.526794,0.849548,0.16394,-0.680969,0.153992,0.696899,0.289063,-0.390625,9.75781,9.27734,0.109375,0.230469
46,4.6,-0.0258179,-0.00183105,-0.530212,0.847473,0.159302,-0.681824,0.152466,0.69751,0.328125,-0.464844,9.79688,9.16016,0.148438,0.191406
47,4.7,-0.0228882,-0.00335693,-0.535828,0.843994,0.152588,-0.683655,0.150146,0.697693,0.25,-0.542969,9.94922,9.57813,0.53125,0.152344
48,4.8,-0.0163574,-0.00311279,-0.544617,0.838501,0.14032,-0.688416,0.146545,0.69635,-0.0195313,0.261719,9.5625,9.04297,-0.425781,-0.078125
