0,0.0113525,-0.00408936,-0.565674,0.824524,0.42218,0.0830078,-0.212158,0.877441,-0.0546875,0.222656,9.79688,-3.17578,6.92969,6.16797
1,0.0112305,-0.00408936,-0.564148,0.825562,0.422729,0.081543,-0.21521,0.876526,-0.0546875,0.222656,9.79688,-3.17578,6.92969,6.16797
2,0.0112305,-0.00408936,-0.564514,0.825317,0.423035,0.0801392,-0.21814,0.875793,-0.0546875,0.222656,9.79688,-3.17578,6.92969,6.16797
3,0.0112305,-0.00415039,-0.56488,0.825073,0.423096,0.079895,-0.218628,0.875671,-0.0546875,0.222656,9.79688,-3.17578,6.92969,6.16797
4,0.0112915,-0.00415039,-0.565918,0.824402,0.423096,0.079834,-0.218628,0.875671,-0.0546875,0.222656,9.76172,-3.17578,6.92969,6.16797
5,0.0113525,-0.00415039,-0.567261,0.823425,0.423157,0.0789185,-0.220337,0.875305,-0.0546875,0.222656,9.79688,-3.17578,6.92969,6.16797
6,0.0113525,-0.00415039,-0.568115,0.822876,0.423096,0.0789185,-0.220337,0.875305,-0.0195313,0.222656,9.80078,-3.17578,6.92969,6.16797
7,0.0114136,-0.00415039,-0.569031,0.822205,0.423157,0.078125,-0.221863,0.875,-0.0546875,0.222656,9.79688,-3.17578,6.92969,6.16797
8,0.0113525,-0.00415039,-0.569458,0.821899,0.42334,0.0773926,-0.223389,0.874573,-0.0546875,0.222656,9.79688,-3.17578,6.92969,6.16797
9,0.0113525,-0.00427246,-0.57074,0.821045,0.423523,0.0765991,-0.224976,0.874146,-0.0195313,0.222656,9.80078,-3.17578,6.92969,6.16797
10,0.0112915,-0.00427246,-0.571289,0.820679,0.423523,0.0761719,-0.22583,0.873962,-0.0546875,0.222656,9.79688,-3.17578,6.92969,6.16797
11,0.0112915,-0.00427246,-0.571594,0.820435,0.423645,0.0756836,-0.226807,0.873718,-0.0546875,0.222656,9.79688,-3.17578,6.92969,6.16797
12,0.0112305,-0.0043335,-0.572083,0.820129,0.423706,0.0756836,-0.226807,0.873718,-0.0546875,0.222656,9.79688,-3.17578,6.92969,6.16797
13,0.0111694,-0.0043335,-0.572571,0.819763,0.423706,0.0756836,-0.226746,0.873657,-0.0546875,0.222656,9.79688,-3.17578,6.92969,6.16797
